ModelFamily,ModelType,ModelInstance,Places,Transitions,Arcs,ctlBVT2018,ctlSOL2018,global_propertiesBVT2018,global_propertiesSOL2018,ltlBVT2018,ltlSOL2018,reachabilityBVT2018,reachabilitySOL2018,state_spaceBVT2018,state_spaceSOL2018,upper_boundsBVT2018,upper_boundsSOL2018,ctlBVT2019,ctlSOL2019,global_propertiesBVT2019,global_propertiesSOL2019,ltlBVT2019,ltlSOL2019,reachabilityBVT2019,reachabilitySOL2019,state_spaceBVT2019,state_spaceSOL2019,upper_boundsBVT2019,upper_boundsSOL2019,ctlBVT2020,ctlSOL2020,global_propertiesBVT2020,global_propertiesSOL2020,ltlBVT2020,ltlSOL2020,reachabilityBVT2020,reachabilitySOL2020,state_spaceBVT2020,state_spaceSOL2020,upper_boundsBVT2020,upper_boundsSOL2020,ctlBVT2021,ctlSOL2021,global_propertiesBVT2021,global_propertiesSOL2021,ltlBVT2021,ltlSOL2021,reachabilityBVT2021,reachabilitySOL2021,state_spaceBVT2021,state_spaceSOL2021,upper_boundsBVT2021,upper_boundsSOL2021,ctlBVT2022,ctlSOL2022,global_propertiesBVT2022,global_propertiesSOL2022,ltlBVT2022,ltlSOL2022,reachabilityBVT2022,reachabilitySOL2022,state_spaceBVT2022,state_spaceSOL2022,upper_boundsBVT2022,upper_boundsSOL2022,ctlBVT2023,ctlSOL2023,global_propertiesBVT2023,global_propertiesSOL2023,ltlBVT2023,ltlSOL2023,reachabilityBVT2023,reachabilitySOL2023,state_spaceBVT2023,state_spaceSOL2023,upper_boundsBVT2023,upper_boundsSOL2023,ctlBVT2024,ctlSOL2024,global_propertiesBVT2024,global_propertiesSOL2024,ltlBVT2024,ltlSOL2024,reachabilityBVT2024,reachabilitySOL2024,state_spaceBVT2024,state_spaceSOL2024,upper_boundsBVT2024,upper_boundsSOL2024,ctlBVT2025,ctlSOL2025,global_propertiesBVT2025,global_propertiesSOL2025,ltlBVT2025,ltlSOL2025,reachabilityBVT2025,reachabilitySOL2025,state_spaceBVT2025,state_spaceSOL2025,upper_boundsBVT2025,upper_boundsSOL2025
SharedMemory,COL,020000,6,5,16,5,5,0,0,0,0,2,2,0,0,0,0,3,6,0,0,0,0,5,10,0,0,6,6,3,4,0,0,1,1,2,4,0,0,9,9,14,14,1,2,9,18,10,20,0,0,7,7,11,11,1,2,13,15,15,33,0,0,6,18,8,8,1,3,12,12,11,26,0,0,5,15,8,8,1,3,13,26,15,39,0,0,3,9,8,8,1,3,12,15,27,52,0,0,10,30
SharedMemory,COL,050000,6,5,16,3,3,0,0,0,0,4,4,0,0,0,0,1,2,0,0,0,0,2,4,0,0,9,9,1,1,0,0,2,2,7,13,0,0,8,8,8,8,1,2,1,1,3,5,0,0,0,0,0,0,1,2,0,0,5,5,0,0,13,13,0,0,1,3,0,0,9,22,0,0,7,7,0,0,1,3,1,1,11,19,0,0,7,7,0,0,1,3,0,0,27,36,0,0,10,10
SharedMemory,COL,100000,6,5,16,3,3,0,0,0,0,4,4,0,0,0,0,2,4,0,0,0,0,2,4,0,0,10,10,0,0,0,0,5,5,6,12,0,0,10,10,17,17,1,2,8,9,13,21,0,0,10,10,15,19,1,2,8,8,15,33,0,0,9,27,8,10,1,3,8,8,14,35,0,0,8,24,12,13,1,3,11,18,13,35,0,0,12,36,5,5,1,3,13,13,28,48,0,0,8,24
SharedMemory,PT,000005,41,55,200,32,96,1,3,32,96,32,96,4,12,16,48,32,96,1,3,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
SharedMemory,PT,000010,131,210,800,32,96,1,3,32,94,32,96,4,12,16,48,32,96,1,3,32,96,32,96,4,12,16,48,32,96,5,14,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,95,5,15,32,96,32,96,4,11,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,90,5,14,32,96,32,96,4,11,16,48
SharedMemory,PT,000020,461,820,3200,32,60,1,3,32,77,32,95,4,11,16,48,32,85,1,3,32,94,32,94,4,12,16,48,32,88,5,10,32,93,32,96,4,12,16,48,32,87,5,15,32,96,32,96,4,12,16,48,32,81,5,15,32,96,32,96,4,11,16,48,32,92,5,15,32,96,32,96,4,12,16,48,32,82,5,15,32,96,32,96,4,12,16,48,31,65,5,14,32,96,32,94,4,11,16,48
SharedMemory,PT,000050,2651,5050,20000,30,60,1,3,31,65,31,66,4,7,16,24,30,85,1,2,31,75,32,96,4,4,16,48,23,59,4,6,28,63,32,95,4,11,16,48,29,68,5,14,32,94,32,96,4,11,16,48,29,63,5,14,32,96,32,96,4,7,16,48,25,58,5,15,32,95,32,92,4,11,16,48,29,71,5,15,32,91,32,96,4,11,16,48,27,67,5,14,32,96,32,95,4,11,16,48
SharedMemory,PT,000100,10301,20100,80000,29,53,1,3,23,35,31,79,4,7,16,39,29,76,1,2,29,53,32,96,4,4,16,48,24,57,3,5,25,64,30,90,4,7,16,48,25,57,5,13,32,88,32,94,4,11,16,48,22,50,5,13,32,94,32,96,4,7,16,48,18,43,5,15,32,84,32,94,4,11,16,48,10,19,5,15,32,96,32,95,4,11,16,48,21,49,5,13,32,96,32,92,4,11,16,48
SharedMemory,PT,000200,40601,80200,320000,25,32,1,2,9,9,23,31,4,4,8,8,27,53,1,2,14,14,30,58,4,4,9,9,26,52,1,3,19,38,29,84,4,4,13,26,16,30,5,11,32,72,32,88,4,8,16,22,17,35,5,11,32,88,31,87,4,4,16,41,11,23,5,10,32,93,32,92,4,8,16,38,21,44,5,13,30,61,32,87,4,8,16,40,16,35,5,11,31,71,32,94,4,8,15,37
ShieldIIPs,PT,001A,28,27,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
ShieldIIPs,PT,001B,63,62,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,11,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
ShieldIIPs,PT,002A,53,51,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,92,5,15,32,96,32,96,4,12,16,48,32,93,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,95,5,15,32,96,32,96,4,12,16,48,32,88,5,15,32,96,32,96,4,11,16,48
ShieldIIPs,PT,002B,123,121,362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,93,5,15,31,89,32,96,4,12,16,48,31,83,5,15,32,91,32,96,4,12,16,48,32,87,5,15,32,96,32,96,4,12,16,48,32,92,5,15,32,95,32,96,4,12,16,48,28,78,5,15,32,96,32,96,4,12,16,48,27,60,5,15,32,96,32,96,4,11,16,48
ShieldIIPs,PT,003A,78,75,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,89,5,14,32,95,32,96,4,12,16,48,29,79,5,15,32,96,32,96,4,12,16,48,31,75,5,15,31,91,32,96,4,12,16,48,32,96,5,15,32,94,32,96,4,12,16,48,29,85,5,15,32,96,32,96,4,12,16,48,24,49,5,15,31,93,32,96,4,11,16,48
ShieldIIPs,PT,003B,183,180,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,75,5,13,29,75,32,96,4,12,16,48,24,62,5,15,31,87,32,96,4,12,16,48,21,51,5,15,28,83,32,96,4,12,16,48,27,68,5,15,31,88,32,96,4,12,16,48,25,71,5,15,28,80,32,95,4,12,16,48,22,45,5,15,28,82,32,94,4,11,16,48
ShieldIIPs,PT,004A,103,99,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,91,5,14,32,88,32,96,4,12,16,48,28,73,5,15,32,83,32,96,4,12,16,48,31,82,5,15,32,96,32,96,4,12,16,48,27,73,5,15,30,85,32,96,4,12,16,48,25,64,5,15,29,85,32,96,4,12,16,48,27,56,5,15,30,90,32,96,4,11,16,48
ShieldIIPs,PT,004B,243,239,718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,85,5,8,22,61,32,96,4,12,16,48,25,63,5,15,29,85,32,96,4,12,16,48,20,43,5,15,27,76,32,96,4,12,16,48,23,63,5,15,29,87,32,96,4,12,16,48,19,45,5,15,27,79,32,96,4,12,16,48,24,49,5,15,28,83,32,96,4,8,16,48
ShieldIIPs,PT,005A,128,123,546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,76,5,14,29,82,32,96,4,12,16,48,26,71,5,15,31,90,32,96,4,12,16,48,19,42,5,15,31,88,32,96,4,12,16,48,22,57,5,15,29,84,32,96,4,12,16,48,21,48,5,15,25,72,32,96,4,12,16,48,23,50,5,15,30,86,32,96,4,11,16,48
ShieldIIPs,PT,005B,303,298,896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,83,4,7,27,73,32,96,4,4,16,48,21,54,5,15,32,94,32,96,4,4,16,48,19,46,5,15,28,83,32,96,4,4,16,48,23,56,5,15,28,82,32,96,4,4,16,48,14,32,5,15,24,72,32,96,0,0,16,48,15,32,5,15,28,82,32,96,1,1,16,48
ShieldIIPs,PT,010A,253,243,1086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,68,5,10,25,65,32,96,4,12,16,48,24,60,5,15,27,73,32,96,4,12,16,48,16,33,5,15,31,90,32,96,4,12,16,48,20,56,5,15,29,85,32,96,4,12,16,48,8,18,5,15,28,83,32,96,4,12,16,48,17,36,5,15,26,78,32,96,4,8,16,48
ShieldIIPs,PT,010B,603,593,1786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,74,3,5,23,59,32,96,0,0,16,48,21,57,5,13,27,78,32,96,0,0,16,48,20,46,5,15,30,85,32,93,0,0,16,48,19,51,5,15,29,82,32,96,0,0,16,48,21,46,5,15,26,75,32,95,0,0,16,48,18,38,5,14,30,86,32,92,1,1,16,48
ShieldIIPs,PT,020A,503,483,2166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,70,4,6,27,73,32,96,4,8,16,48,20,54,5,14,31,79,32,96,4,8,16,48,14,30,5,15,29,84,32,96,4,8,16,48,23,66,5,15,30,86,32,96,4,9,16,48,23,50,5,15,28,74,32,96,4,8,16,48,21,44,5,15,30,88,32,95,4,8,16,48
ShieldIIPs,PT,020B,1203,1183,3566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,62,3,5,24,67,32,96,0,0,16,48,20,49,5,13,25,69,32,94,0,0,16,48,19,45,5,15,26,73,32,94,0,0,16,48,18,47,5,15,31,88,32,95,0,0,16,48,19,47,5,15,28,79,32,94,0,0,16,48,17,37,5,15,25,70,32,94,1,1,16,48
ShieldIIPs,PT,030A,753,723,3246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,64,4,6,31,86,32,96,0,0,16,48,25,66,5,14,30,87,32,96,0,0,16,48,19,44,5,15,28,78,32,95,4,4,16,48,20,47,5,15,28,79,32,96,4,9,16,48,16,37,5,15,24,72,32,96,4,8,16,48,16,36,5,15,29,83,32,95,4,8,16,48
ShieldIIPs,PT,030B,1803,1773,5346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,58,3,5,26,69,32,95,0,0,16,48,21,47,5,13,30,85,32,96,0,0,16,48,19,43,5,15,29,83,31,90,0,0,16,48,21,55,5,15,29,84,31,93,0,0,16,48,18,39,5,15,27,77,30,88,0,0,16,48,12,25,5,14,27,79,30,86,1,1,16,48
ShieldIIPs,PT,040A,1003,963,4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,72,4,6,24,67,32,96,0,0,16,48,19,46,5,14,31,88,32,96,0,0,16,48,14,34,5,15,29,83,32,96,4,4,16,48,17,45,5,15,28,84,32,96,4,9,16,48,18,39,5,15,26,75,32,96,4,8,16,48,21,43,5,15,21,60,32,92,4,8,16,48
ShieldIIPs,PT,040B,2403,2363,7126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,67,3,5,23,65,32,94,0,0,16,48,23,57,5,13,30,85,32,96,0,0,16,48,17,35,5,15,28,79,32,91,0,0,16,48,19,53,5,15,27,78,32,96,0,0,16,48,18,50,5,15,19,48,32,94,0,0,16,48,16,34,5,13,24,67,32,94,1,1,16,48
ShieldIIPs,PT,050A,1253,1203,5406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,57,4,6,24,63,32,96,4,8,16,48,21,49,5,14,29,84,32,96,4,8,16,48,19,40,5,15,28,82,32,96,4,8,16,48,16,43,5,15,29,82,32,96,4,9,16,48,16,40,5,15,24,64,32,96,4,8,16,48,13,29,5,15,27,77,32,96,4,8,16,48
ShieldIIPs,PT,050B,3003,2953,8906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,58,3,5,25,67,32,96,0,0,16,48,17,42,5,13,25,69,32,95,0,0,16,48,11,25,5,14,30,89,32,94,0,0,16,48,22,61,5,15,29,81,31,91,0,0,16,48,17,39,5,15,24,65,29,87,0,0,16,48,18,40,5,15,27,81,30,85,1,1,16,48
ShieldIIPs,PT,100A,2503,2403,10806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,65,4,6,30,80,32,96,0,0,16,48,21,50,5,14,26,74,32,96,0,0,16,48,17,40,5,15,26,77,32,96,0,0,16,48,12,35,5,15,29,79,32,96,0,0,16,48,18,48,5,15,26,70,32,96,0,0,16,48,20,43,5,15,29,82,32,94,1,1,16,48
ShieldIIPs,PT,100B,6003,5903,17806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,57,2,4,24,70,32,96,0,0,16,44,19,36,5,12,28,80,32,96,0,0,16,45,16,37,5,12,27,81,32,92,0,0,16,45,11,29,5,15,29,82,32,96,0,0,16,48,15,40,5,15,22,61,32,94,0,0,16,48,11,26,5,12,24,71,32,92,1,1,16,48
ShieldIIPt,PT,001A,22,17,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
ShieldIIPt,PT,001B,73,68,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
ShieldIIPt,PT,002A,41,31,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
ShieldIIPt,PT,002B,143,133,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,94,5,15,32,94,32,96,4,12,16,48,32,90,5,15,32,96,32,96,4,12,16,48,32,90,5,15,32,96,32,96,4,12,16,48,32,95,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,31,78,5,15,32,93,32,96,4,11,16,48
ShieldIIPt,PT,003A,60,45,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,91,5,15,32,96,32,96,4,12,16,48,32,89,5,15,32,96,32,96,4,12,16,48,32,79,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,82,5,15,32,96,32,96,4,12,16,48,32,62,5,15,32,96,32,96,4,11,16,48
ShieldIIPt,PT,003B,213,198,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,95,5,14,32,90,32,96,4,12,16,48,30,81,5,15,32,93,32,96,4,12,16,48,31,81,5,15,32,95,32,96,4,12,16,48,31,88,5,15,32,94,32,96,4,12,16,48,28,77,5,15,32,96,32,95,4,12,16,48,25,58,5,15,32,94,32,94,4,11,16,48
ShieldIIPt,PT,004A,79,59,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,89,5,15,32,96,32,96,4,12,16,48,32,86,5,15,32,96,32,96,4,12,16,48,32,85,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,31,75,5,15,32,96,32,96,4,12,16,48,32,60,5,14,32,96,32,96,4,11,16,48
ShieldIIPt,PT,004B,283,263,654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,88,5,14,30,80,32,96,4,12,16,48,20,48,5,15,32,92,32,96,4,12,16,48,27,66,5,15,32,94,32,96,4,12,16,48,28,78,5,15,32,95,32,96,4,12,16,48,29,83,5,15,32,96,32,96,4,12,16,48,24,52,5,15,32,94,32,96,4,11,16,48
ShieldIIPt,PT,005A,98,73,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,86,5,15,32,94,32,96,4,12,16,48,32,86,5,15,32,96,32,96,4,12,16,48,32,82,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,31,75,5,15,32,96,32,96,4,12,16,48,32,65,5,14,32,96,32,96,4,11,16,48
ShieldIIPt,PT,005B,353,328,816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,81,5,14,28,74,32,96,4,12,16,48,26,70,5,15,32,96,32,96,4,12,16,48,24,54,5,15,32,95,32,96,4,12,16,48,28,74,5,15,32,93,32,96,4,12,16,48,25,62,5,15,32,96,32,96,4,12,16,48,26,55,5,15,32,95,32,96,4,11,16,48
ShieldIIPt,PT,010A,193,143,606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,84,5,15,32,96,32,96,4,12,16,48,32,90,5,15,32,96,32,96,4,12,16,48,32,85,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,31,80,5,15,32,96,32,96,4,12,16,48,31,60,5,14,32,96,32,96,4,11,16,48
ShieldIIPt,PT,010B,703,653,1626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,77,5,10,28,74,32,96,4,12,16,48,32,78,5,15,30,90,32,96,4,12,16,48,24,57,5,15,32,90,32,96,4,12,16,48,25,69,5,15,32,95,32,96,4,12,16,48,19,43,5,15,32,96,32,96,4,12,16,48,18,40,5,14,32,96,32,92,4,8,16,48
ShieldIIPt,PT,020A,383,283,1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,90,5,15,32,96,32,96,4,12,16,48,32,89,5,15,32,96,32,96,4,12,16,48,32,85,5,15,32,96,32,96,4,12,16,48,32,88,5,15,32,96,32,96,4,12,16,48,32,80,5,15,32,96,32,96,4,12,16,48,31,68,5,14,32,96,32,96,4,11,16,48
ShieldIIPt,PT,020B,1403,1303,3246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,68,5,6,29,79,32,96,0,0,16,48,30,70,5,15,32,87,32,96,0,0,16,48,25,56,5,12,32,91,32,95,0,0,16,47,22,60,5,15,32,90,32,96,3,7,16,48,22,54,5,15,32,92,32,94,0,0,16,48,27,59,5,13,31,89,32,93,1,1,16,48
ShieldIIPt,PT,030A,573,423,1806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,89,5,14,32,92,32,96,4,12,16,48,32,87,5,15,32,96,32,96,4,12,16,48,32,80,5,15,32,94,32,96,4,12,16,48,32,89,5,15,32,96,32,96,4,12,16,48,32,84,5,15,32,96,32,96,4,12,16,48,32,67,5,14,32,96,32,96,4,11,16,48
ShieldIIPt,PT,030B,2103,1953,4866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,50,3,4,28,73,32,96,0,0,16,48,25,55,5,11,31,86,32,94,0,0,16,48,24,54,5,12,32,94,32,96,0,0,16,48,27,70,5,13,32,90,32,96,3,7,16,48,25,59,5,13,32,92,32,93,0,0,16,48,21,46,5,12,32,95,32,95,1,1,16,48
ShieldIIPt,PT,040A,763,563,2406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,90,5,13,32,94,32,96,4,12,16,48,31,81,5,15,32,96,32,96,4,12,16,48,32,84,5,15,32,95,32,96,4,12,16,48,32,89,5,15,32,96,32,96,4,12,16,48,31,79,5,15,32,96,32,96,4,12,16,48,30,60,5,14,32,96,32,96,4,11,16,48
ShieldIIPt,PT,040B,2803,2603,6486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,76,3,4,27,70,32,95,0,0,16,48,27,69,5,11,31,88,32,96,0,0,16,48,26,56,5,11,31,89,32,93,0,0,16,48,26,66,5,12,32,94,32,96,3,7,16,48,24,52,4,11,31,88,31,93,0,0,16,48,21,43,5,10,32,92,30,87,1,1,16,48
ShieldIIPt,PT,050A,953,703,3006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,84,5,13,32,95,32,96,4,12,16,48,31,80,5,14,32,94,32,96,4,12,16,48,32,79,5,15,32,96,32,95,4,12,16,48,32,81,5,15,32,94,32,96,4,12,16,48,30,77,5,15,32,95,32,96,4,12,16,48,30,58,5,14,32,92,32,96,4,11,16,48
ShieldIIPt,PT,050B,3503,3253,8106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,65,3,5,28,66,32,96,0,0,16,48,26,66,5,11,30,85,32,96,0,0,16,48,17,41,5,10,32,88,32,89,0,0,16,48,24,64,4,11,32,95,32,96,3,7,16,48,23,60,4,11,31,91,32,96,0,0,16,48,21,48,4,8,32,95,31,91,1,1,16,48
ShieldIIPt,PT,100A,1903,1403,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,84,5,13,32,93,32,96,4,12,16,48,26,57,5,12,32,95,32,96,4,12,16,48,32,75,5,15,32,96,32,92,4,12,16,48,32,69,5,15,32,96,32,96,4,12,16,48,30,66,5,15,32,96,32,96,4,12,16,48,31,45,5,14,32,95,32,95,4,11,16,48
ShieldIIPt,PT,100B,7003,6503,16206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,47,2,3,27,69,32,96,0,0,16,44,27,69,4,9,31,80,30,90,0,0,16,44,26,60,3,8,31,91,32,89,0,0,16,40,23,62,4,10,31,85,32,96,3,7,16,48,19,46,4,11,31,86,32,91,0,0,16,48,20,46,4,7,32,87,32,85,1,1,16,48
ShieldPPPs,PT,001A,34,29,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
ShieldPPPs,PT,001B,71,66,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
